Brand,Model,RAM,Storage,Camera,Battery,Processor,Price,Units Sold,Region,Channel,Year
Infinix,INF-107,12GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30000,10432,Madhya Pradesh,Online,2024
Infinix,INF-107,12GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30000,11408,Uttar Pradesh,Wholesale,2024
Infinix,INF-108,16GB,64GB,108MP,5000mAh,Snapdragon 7 Gen 1,26000,9819,Delhi,Retail,2024
Infinix,INF-108,16GB,64GB,108MP,5000mAh,Snapdragon 7 Gen 1,26000,7135,Bihar,Online,2024
Infinix,INF-108,16GB,64GB,108MP,5000mAh,Snapdragon 7 Gen 1,26000,14595,Madhya Pradesh,Wholesale,2024
Infinix,INF-108,16GB,64GB,108MP,5000mAh,Snapdragon 7 Gen 1,26000,7117,Telangana,Online,2024
Infinix,INF-108,16GB,64GB,108MP,5000mAh,Snapdragon 7 Gen 1,26000,8300,Maharashtra,Online,2024
Infinix,INF-109,8GB,512GB,200MP,4300mAh,A15 Bionic,27500,7162,Gujarat,Wholesale,2024
Infinix,INF-109,8GB,512GB,200MP,4300mAh,A15 Bionic,27500,5626,West Bengal,Wholesale,2024
Infinix,INF-109,8GB,512GB,200MP,4300mAh,A15 Bionic,27500,18107,Karnataka,Retail,2024
Infinix,INF-109,8GB,512GB,200MP,4300mAh,A15 Bionic,27500,18382,Tamil Nadu,Wholesale,2024
Infinix,INF-109,8GB,512GB,200MP,4300mAh,A15 Bionic,27500,9082,Madhya Pradesh,Retail,2024
Infinix,INF-110,16GB,128GB,108MP,4000mAh,A17 Pro,27500,19183,Uttar Pradesh,Online,2024
Infinix,INF-110,16GB,128GB,108MP,4000mAh,A17 Pro,27500,14199,Gujarat,Wholesale,2024
Infinix,INF-110,16GB,128GB,108MP,4000mAh,A17 Pro,27500,10459,Karnataka,Online,2024
Infinix,INF-110,16GB,128GB,108MP,4000mAh,A17 Pro,27500,11518,Madhya Pradesh,Online,2024
Infinix,INF-110,16GB,128GB,108MP,4000mAh,A17 Pro,27500,10713,Maharashtra,Wholesale,2024
Infinix,INF-111,8GB,128GB,48MP,4500mAh,Snapdragon 7 Gen 1,25000,18418,Tamil Nadu,Retail,2023
Infinix,INF-111,8GB,128GB,48MP,4500mAh,Snapdragon 7 Gen 1,25000,11178,Bihar,Online,2023
Infinix,INF-111,8GB,128GB,48MP,4500mAh,Snapdragon 7 Gen 1,25000,12955,West Bengal,Wholesale,2023
Infinix,INF-111,8GB,128GB,48MP,4500mAh,Snapdragon 7 Gen 1,25000,14819,Telangana,Wholesale,2023
Infinix,INF-111,8GB,128GB,48MP,4500mAh,Snapdragon 7 Gen 1,25000,3922,Uttar Pradesh,Online,2023
Infinix,INF-112,12GB,512GB,200MP,5500mAh,A15 Bionic,29000,8928,Tamil Nadu,Wholesale,2022
Infinix,INF-112,12GB,512GB,200MP,5500mAh,A15 Bionic,29000,19085,Maharashtra,Wholesale,2022
Infinix,INF-112,12GB,512GB,200MP,5500mAh,A15 Bionic,29000,6691,Gujarat,Retail,2022
Infinix,INF-112,12GB,512GB,200MP,5500mAh,A15 Bionic,29000,14079,West Bengal,Online,2022
Infinix,INF-112,12GB,512GB,200MP,5500mAh,A15 Bionic,29000,3637,Delhi,Wholesale,2022
Infinix,INF-113,6GB,512GB,200MP,4000mAh,Dimensity 1080,27000,9953,Karnataka,Wholesale,2025
Infinix,INF-113,6GB,512GB,200MP,4000mAh,Dimensity 1080,27000,8577,Maharashtra,Online,2025
Infinix,INF-113,6GB,512GB,200MP,4000mAh,Dimensity 1080,27000,14466,Uttar Pradesh,Retail,2025
Infinix,INF-113,6GB,512GB,200MP,4000mAh,Dimensity 1080,27000,18267,Tamil Nadu,Online,2025
Infinix,INF-113,6GB,512GB,200MP,4000mAh,Dimensity 1080,27000,5061,Telangana,Retail,2025
Infinix,INF-114,4GB,512GB,64MP,5000mAh,Dimensity 1080,24000,15996,Gujarat,Wholesale,2025
Infinix,INF-114,4GB,512GB,64MP,5000mAh,Dimensity 1080,24000,18646,Tamil Nadu,Wholesale,2025
Infinix,INF-114,4GB,512GB,64MP,5000mAh,Dimensity 1080,24000,8713,Delhi,Online,2025
Infinix,INF-114,4GB,512GB,64MP,5000mAh,Dimensity 1080,24000,4054,West Bengal,Retail,2025
Infinix,INF-114,4GB,512GB,64MP,5000mAh,Dimensity 1080,24000,7905,Uttar Pradesh,Wholesale,2025
Infinix,INF-115,6GB,128GB,64MP,4300mAh,Snapdragon 8 Gen 2,18000,16823,West Bengal,Wholesale,2022
Infinix,INF-115,6GB,128GB,64MP,4300mAh,Snapdragon 8 Gen 2,18000,9717,Uttar Pradesh,Wholesale,2022
Infinix,INF-115,6GB,128GB,64MP,4300mAh,Snapdragon 8 Gen 2,18000,14355,Maharashtra,Online,2022
Infinix,INF-115,6GB,128GB,64MP,4300mAh,Snapdragon 8 Gen 2,18000,5636,Telangana,Online,2022
Infinix,INF-115,6GB,128GB,64MP,4300mAh,Snapdragon 8 Gen 2,18000,2014,Gujarat,Online,2022
Infinix,INF-116,6GB,256GB,200MP,5000mAh,Dimensity 1080,19500,13730,Tamil Nadu,Online,2023
Infinix,INF-116,6GB,256GB,200MP,5000mAh,Dimensity 1080,19500,17387,Maharashtra,Online,2023
Infinix,INF-116,6GB,256GB,200MP,5000mAh,Dimensity 1080,19500,7489,Delhi,Retail,2023
Infinix,INF-116,6GB,256GB,200MP,5000mAh,Dimensity 1080,19500,13877,Karnataka,Wholesale,2023
Infinix,INF-116,6GB,256GB,200MP,5000mAh,Dimensity 1080,19500,4700,Telangana,Online,2023
Infinix,INF-117,6GB,256GB,200MP,4000mAh,A16 Bionic,25500,10473,Karnataka,Online,2024
Infinix,INF-117,6GB,256GB,200MP,4000mAh,A16 Bionic,25500,9494,Uttar Pradesh,Online,2024
Infinix,INF-117,6GB,256GB,200MP,4000mAh,A16 Bionic,25500,11701,Madhya Pradesh,Online,2024
Infinix,INF-117,6GB,256GB,200MP,4000mAh,A16 Bionic,25500,9309,Maharashtra,Retail,2024
Infinix,INF-117,6GB,256GB,200MP,4000mAh,A16 Bionic,25500,17575,West Bengal,Online,2024
Infinix,INF-118,16GB,64GB,64MP,4300mAh,Snapdragon 8 Gen 2,21500,14633,Maharashtra,Retail,2023
Infinix,INF-118,16GB,64GB,64MP,4300mAh,Snapdragon 8 Gen 2,21500,2765,Telangana,Wholesale,2023
Infinix,INF-118,16GB,64GB,64MP,4300mAh,Snapdragon 8 Gen 2,21500,15754,Gujarat,Retail,2023
Infinix,INF-118,16GB,64GB,64MP,4300mAh,Snapdragon 8 Gen 2,21500,9305,Delhi,Online,2023
Infinix,INF-118,16GB,64GB,64MP,4300mAh,Snapdragon 8 Gen 2,21500,19132,Uttar Pradesh,Wholesale,2023
Infinix,INF-119,12GB,64GB,200MP,4300mAh,Dimensity 8200,23500,19490,Delhi,Retail,2024
Infinix,INF-119,12GB,64GB,200MP,4300mAh,Dimensity 8200,23500,9712,West Bengal,Online,2024
Infinix,INF-119,12GB,64GB,200MP,4300mAh,Dimensity 8200,23500,10691,Bihar,Retail,2024
Infinix,INF-119,12GB,64GB,200MP,4300mAh,Dimensity 8200,23500,17721,Madhya Pradesh,Retail,2024
Infinix,INF-119,12GB,64GB,200MP,4300mAh,Dimensity 8200,23500,4995,Gujarat,Retail,2024
Infinix,INF-120,12GB,128GB,64MP,5500mAh,Snapdragon 8 Gen 2,24000,5830,Gujarat,Wholesale,2023
Infinix,INF-120,12GB,128GB,64MP,5500mAh,Snapdragon 8 Gen 2,24000,13393,West Bengal,Wholesale,2023
Infinix,INF-120,12GB,128GB,64MP,5500mAh,Snapdragon 8 Gen 2,24000,18999,Uttar Pradesh,Retail,2023
Infinix,INF-120,12GB,128GB,64MP,5500mAh,Snapdragon 8 Gen 2,24000,17345,Bihar,Online,2023
Infinix,INF-120,12GB,128GB,64MP,5500mAh,Snapdragon 8 Gen 2,24000,4113,Tamil Nadu,Wholesale,2023
Infinix,INF-121,8GB,512GB,48MP,5000mAh,Snapdragon 8 Gen 1,23000,8026,Delhi,Online,2024
Infinix,INF-121,8GB,512GB,48MP,5000mAh,Snapdragon 8 Gen 1,23000,12455,Maharashtra,Retail,2024
Infinix,INF-121,8GB,512GB,48MP,5000mAh,Snapdragon 8 Gen 1,23000,8200,Telangana,Wholesale,2024
Infinix,INF-121,8GB,512GB,48MP,5000mAh,Snapdragon 8 Gen 1,23000,9254,West Bengal,Wholesale,2024
Infinix,INF-121,8GB,512GB,48MP,5000mAh,Snapdragon 8 Gen 1,23000,16639,Gujarat,Wholesale,2024
Infinix,INF-122,16GB,128GB,48MP,4300mAh,Dimensity 8200,24500,5427,Uttar Pradesh,Wholesale,2025
Infinix,INF-122,16GB,128GB,48MP,4300mAh,Dimensity 8200,24500,11508,Telangana,Online,2025
Infinix,INF-122,16GB,128GB,48MP,4300mAh,Dimensity 8200,24500,5193,West Bengal,Wholesale,2025
Infinix,INF-122,16GB,128GB,48MP,4300mAh,Dimensity 8200,24500,13858,Madhya Pradesh,Retail,2025
Infinix,INF-122,16GB,128GB,48MP,4300mAh,Dimensity 8200,24500,11283,Karnataka,Retail,2025
Infinix,INF-123,6GB,512GB,48MP,4300mAh,A16 Bionic,22000,16058,Madhya Pradesh,Online,2023
Infinix,INF-123,6GB,512GB,48MP,4300mAh,A16 Bionic,22000,17429,Uttar Pradesh,Retail,2023
Infinix,INF-123,6GB,512GB,48MP,4300mAh,A16 Bionic,22000,4778,Maharashtra,Wholesale,2023
Infinix,INF-123,6GB,512GB,48MP,4300mAh,A16 Bionic,22000,4719,Delhi,Online,2023
Infinix,INF-123,6GB,512GB,48MP,4300mAh,A16 Bionic,22000,10149,West Bengal,Retail,2023
Infinix,INF-124,8GB,64GB,64MP,5000mAh,A16 Bionic,20000,17799,Delhi,Retail,2022
Infinix,INF-124,8GB,64GB,64MP,5000mAh,A16 Bionic,20000,6247,West Bengal,Retail,2022
Infinix,INF-124,8GB,64GB,64MP,5000mAh,A16 Bionic,20000,9913,Karnataka,Wholesale,2022
Infinix,INF-124,8GB,64GB,64MP,5000mAh,A16 Bionic,20000,4003,Maharashtra,Retail,2022
Infinix,INF-124,8GB,64GB,64MP,5000mAh,A16 Bionic,20000,3211,Gujarat,Online,2022
Infinix,INF-125,12GB,128GB,200MP,4000mAh,A16 Bionic,26000,5284,Telangana,Wholesale,2025
Infinix,INF-125,12GB,128GB,200MP,4000mAh,A16 Bionic,26000,7296,Maharashtra,Online,2025
Infinix,INF-125,12GB,128GB,200MP,4000mAh,A16 Bionic,26000,4867,Tamil Nadu,Online,2025
Infinix,INF-125,12GB,128GB,200MP,4000mAh,A16 Bionic,26000,16094,Gujarat,Retail,2025
Infinix,INF-125,12GB,128GB,200MP,4000mAh,A16 Bionic,26000,17981,Uttar Pradesh,Wholesale,2025
Infinix,INF-126,16GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 2,30000,17889,Maharashtra,Wholesale,2024
Infinix,INF-126,16GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 2,30000,10668,Madhya Pradesh,Retail,2024
Infinix,INF-126,16GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 2,30000,3573,West Bengal,Wholesale,2024
Infinix,INF-126,16GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 2,30000,9076,Bihar,Online,2024
Infinix,INF-126,16GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 2,30000,4813,Telangana,Online,2024
Infinix,INF-127,8GB,64GB,108MP,4000mAh,Snapdragon 8 Gen 2,22500,12829,Maharashtra,Online,2024
Infinix,INF-127,8GB,64GB,108MP,4000mAh,Snapdragon 8 Gen 2,22500,8193,Tamil Nadu,Wholesale,2024
Infinix,INF-127,8GB,64GB,108MP,4000mAh,Snapdragon 8 Gen 2,22500,15589,Gujarat,Retail,2024
Infinix,INF-127,8GB,64GB,108MP,4000mAh,Snapdragon 8 Gen 2,22500,11031,West Bengal,Retail,2024
Infinix,INF-127,8GB,64GB,108MP,4000mAh,Snapdragon 8 Gen 2,22500,4149,Telangana,Wholesale,2024
Infinix,INF-128,12GB,64GB,48MP,4000mAh,Snapdragon 8 Gen 2,20500,18790,Maharashtra,Retail,2024
Infinix,INF-128,12GB,64GB,48MP,4000mAh,Snapdragon 8 Gen 2,20500,15697,Gujarat,Retail,2024
Infinix,INF-128,12GB,64GB,48MP,4000mAh,Snapdragon 8 Gen 2,20500,19977,Madhya Pradesh,Retail,2024
Infinix,INF-128,12GB,64GB,48MP,4000mAh,Snapdragon 8 Gen 2,20500,4065,Tamil Nadu,Wholesale,2024
Infinix,INF-128,12GB,64GB,48MP,4000mAh,Snapdragon 8 Gen 2,20500,3752,Delhi,Wholesale,2024
Infinix,INF-129,4GB,512GB,64MP,4000mAh,A17 Pro,21000,3688,Madhya Pradesh,Retail,2022
Infinix,INF-129,4GB,512GB,64MP,4000mAh,A17 Pro,21000,19177,Telangana,Wholesale,2022
Infinix,INF-129,4GB,512GB,64MP,4000mAh,A17 Pro,21000,14431,Maharashtra,Retail,2022
Infinix,INF-129,4GB,512GB,64MP,4000mAh,A17 Pro,21000,16713,Gujarat,Online,2022
Infinix,INF-129,4GB,512GB,64MP,4000mAh,A17 Pro,21000,13212,Bihar,Online,2022
Infinix,INF-130,8GB,512GB,108MP,5000mAh,A17 Pro,29000,15223,Gujarat,Wholesale,2023
Infinix,INF-130,8GB,512GB,108MP,5000mAh,A17 Pro,29000,15823,West Bengal,Retail,2023
Infinix,INF-130,8GB,512GB,108MP,5000mAh,A17 Pro,29000,3696,Maharashtra,Online,2023
Infinix,INF-130,8GB,512GB,108MP,5000mAh,A17 Pro,29000,3453,Delhi,Online,2023
Infinix,INF-130,8GB,512GB,108MP,5000mAh,A17 Pro,29000,9475,Telangana,Retail,2023
Infinix,INF-131,6GB,128GB,200MP,4500mAh,A15 Bionic,22500,13769,West Bengal,Retail,2023
Infinix,INF-131,6GB,128GB,200MP,4500mAh,A15 Bionic,22500,12536,Delhi,Online,2023
Infinix,INF-131,6GB,128GB,200MP,4500mAh,A15 Bionic,22500,19305,Karnataka,Retail,2023
Infinix,INF-131,6GB,128GB,200MP,4500mAh,A15 Bionic,22500,5818,Maharashtra,Wholesale,2023
Infinix,INF-131,6GB,128GB,200MP,4500mAh,A15 Bionic,22500,12040,Tamil Nadu,Wholesale,2023
Infinix,INF-132,4GB,128GB,108MP,5000mAh,A16 Bionic,22500,3537,Karnataka,Retail,2025
Infinix,INF-132,4GB,128GB,108MP,5000mAh,A16 Bionic,22500,13938,Telangana,Wholesale,2025
Infinix,INF-132,4GB,128GB,108MP,5000mAh,A16 Bionic,22500,18096,Tamil Nadu,Wholesale,2025
Infinix,INF-132,4GB,128GB,108MP,5000mAh,A16 Bionic,22500,13653,Uttar Pradesh,Wholesale,2025
Infinix,INF-132,4GB,128GB,108MP,5000mAh,A16 Bionic,22500,10333,West Bengal,Retail,2025
Infinix,INF-133,12GB,256GB,200MP,4000mAh,A15 Bionic,26000,15779,Gujarat,Online,2024
Infinix,INF-133,12GB,256GB,200MP,4000mAh,A15 Bionic,26000,3419,West Bengal,Online,2024
Infinix,INF-133,12GB,256GB,200MP,4000mAh,A15 Bionic,26000,2012,Uttar Pradesh,Wholesale,2024
Infinix,INF-133,12GB,256GB,200MP,4000mAh,A15 Bionic,26000,4646,Maharashtra,Retail,2024
Infinix,INF-133,12GB,256GB,200MP,4000mAh,A15 Bionic,26000,15481,Telangana,Retail,2024
Infinix,INF-134,6GB,256GB,200MP,5000mAh,Dimensity 1080,20000,7610,Uttar Pradesh,Retail,2022
Infinix,INF-134,6GB,256GB,200MP,5000mAh,Dimensity 1080,20000,10123,Delhi,Wholesale,2022
Infinix,INF-134,6GB,256GB,200MP,5000mAh,Dimensity 1080,20000,16453,Karnataka,Online,2022
Infinix,INF-134,6GB,256GB,200MP,5000mAh,Dimensity 1080,20000,8007,Maharashtra,Wholesale,2022
Infinix,INF-134,6GB,256GB,200MP,5000mAh,Dimensity 1080,20000,10537,Gujarat,Retail,2022
Infinix,INF-135,12GB,256GB,64MP,5500mAh,Snapdragon 7 Gen 1,25500,3642,Madhya Pradesh,Online,2024
Infinix,INF-135,12GB,256GB,64MP,5500mAh,Snapdragon 7 Gen 1,25500,2112,Delhi,Online,2024
Infinix,INF-135,12GB,256GB,64MP,5500mAh,Snapdragon 7 Gen 1,25500,14179,Bihar,Online,2024
Infinix,INF-135,12GB,256GB,64MP,5500mAh,Snapdragon 7 Gen 1,25500,13658,Maharashtra,Online,2024
Infinix,INF-135,12GB,256GB,64MP,5500mAh,Snapdragon 7 Gen 1,25500,4898,Uttar Pradesh,Online,2024
Infinix,INF-136,8GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 1,23500,16480,Karnataka,Online,2025
Infinix,INF-136,8GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 1,23500,10422,Tamil Nadu,Retail,2025
Infinix,INF-136,8GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 1,23500,11920,Bihar,Online,2025
Infinix,INF-136,8GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 1,23500,7575,Delhi,Online,2025
Infinix,INF-136,8GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 1,23500,17302,West Bengal,Online,2025
Infinix,INF-137,8GB,256GB,48MP,5500mAh,Dimensity 8200,26500,15089,West Bengal,Retail,2023
Infinix,INF-137,8GB,256GB,48MP,5500mAh,Dimensity 8200,26500,19013,Karnataka,Retail,2023
Infinix,INF-137,8GB,256GB,48MP,5500mAh,Dimensity 8200,26500,8992,Bihar,Online,2023
Infinix,INF-137,8GB,256GB,48MP,5500mAh,Dimensity 8200,26500,13432,Telangana,Online,2023
Infinix,INF-137,8GB,256GB,48MP,5500mAh,Dimensity 8200,26500,4250,Madhya Pradesh,Online,2023
Infinix,INF-138,4GB,128GB,108MP,4300mAh,Dimensity 8200,19500,5891,Tamil Nadu,Online,2023
Infinix,INF-138,4GB,128GB,108MP,4300mAh,Dimensity 8200,19500,13548,Maharashtra,Online,2023
Infinix,INF-138,4GB,128GB,108MP,4300mAh,Dimensity 8200,19500,12268,Madhya Pradesh,Online,2023
Infinix,INF-138,4GB,128GB,108MP,4300mAh,Dimensity 8200,19500,5236,Telangana,Online,2023
Infinix,INF-138,4GB,128GB,108MP,4300mAh,Dimensity 8200,19500,10848,Bihar,Wholesale,2023
Infinix,INF-139,8GB,256GB,108MP,4500mAh,Snapdragon 8 Gen 2,23500,16750,Uttar Pradesh,Retail,2025
Infinix,INF-139,8GB,256GB,108MP,4500mAh,Snapdragon 8 Gen 2,23500,5074,West Bengal,Wholesale,2025
Infinix,INF-139,8GB,256GB,108MP,4500mAh,Snapdragon 8 Gen 2,23500,12603,Bihar,Retail,2025
Infinix,INF-139,8GB,256GB,108MP,4500mAh,Snapdragon 8 Gen 2,23500,13537,Delhi,Wholesale,2025
Infinix,INF-139,8GB,256GB,108MP,4500mAh,Snapdragon 8 Gen 2,23500,7881,Tamil Nadu,Retail,2025
Infinix,INF-140,16GB,256GB,48MP,4500mAh,Dimensity 1080,26000,4624,Tamil Nadu,Wholesale,2024
Infinix,INF-140,16GB,256GB,48MP,4500mAh,Dimensity 1080,26000,17172,Telangana,Retail,2024
Infinix,INF-140,16GB,256GB,48MP,4500mAh,Dimensity 1080,26000,10317,Delhi,Retail,2024
Infinix,INF-140,16GB,256GB,48MP,4500mAh,Dimensity 1080,26000,8813,Maharashtra,Retail,2024
Infinix,INF-140,16GB,256GB,48MP,4500mAh,Dimensity 1080,26000,13925,Bihar,Wholesale,2024
Tecno,TEC-101,12GB,128GB,48MP,4500mAh,A16 Bionic,20000,10948,Gujarat,Online,2024
Tecno,TEC-101,12GB,128GB,48MP,4500mAh,A16 Bionic,20000,14164,Uttar Pradesh,Retail,2024
Tecno,TEC-101,12GB,128GB,48MP,4500mAh,A16 Bionic,20000,8983,Tamil Nadu,Retail,2024
Tecno,TEC-101,12GB,128GB,48MP,4500mAh,A16 Bionic,20000,15336,Delhi,Online,2024
Tecno,TEC-101,12GB,128GB,48MP,4500mAh,A16 Bionic,20000,7010,Karnataka,Retail,2024
Tecno,TEC-102,6GB,512GB,48MP,4500mAh,Snapdragon 8 Gen 1,26500,17668,Uttar Pradesh,Online,2022
Tecno,TEC-102,6GB,512GB,48MP,4500mAh,Snapdragon 8 Gen 1,26500,8151,West Bengal,Wholesale,2022
Tecno,TEC-102,6GB,512GB,48MP,4500mAh,Snapdragon 8 Gen 1,26500,4243,Maharashtra,Online,2022
Tecno,TEC-102,6GB,512GB,48MP,4500mAh,Snapdragon 8 Gen 1,26500,5803,Gujarat,Online,2022
Tecno,TEC-102,6GB,512GB,48MP,4500mAh,Snapdragon 8 Gen 1,26500,14009,Karnataka,Wholesale,2022
Tecno,TEC-103,12GB,256GB,200MP,4300mAh,A17 Pro,27000,19988,Tamil Nadu,Wholesale,2025
Tecno,TEC-103,12GB,256GB,200MP,4300mAh,A17 Pro,27000,15700,Maharashtra,Retail,2025
Tecno,TEC-103,12GB,256GB,200MP,4300mAh,A17 Pro,27000,7885,Delhi,Retail,2025
Tecno,TEC-103,12GB,256GB,200MP,4300mAh,A17 Pro,27000,19715,Bihar,Online,2025
Tecno,TEC-103,12GB,256GB,200MP,4300mAh,A17 Pro,27000,15906,Karnataka,Retail,2025
Tecno,TEC-104,6GB,64GB,200MP,4000mAh,Dimensity 8200,21500,10440,Delhi,Wholesale,2023
Tecno,TEC-104,6GB,64GB,200MP,4000mAh,Dimensity 8200,21500,13332,Karnataka,Online,2023
Tecno,TEC-104,6GB,64GB,200MP,4000mAh,Dimensity 8200,21500,16665,Tamil Nadu,Online,2023
Tecno,TEC-104,6GB,64GB,200MP,4000mAh,Dimensity 8200,21500,8840,Maharashtra,Online,2023
Tecno,TEC-104,6GB,64GB,200MP,4000mAh,Dimensity 8200,21500,16425,Madhya Pradesh,Wholesale,2023
Tecno,TEC-105,8GB,64GB,200MP,4300mAh,A16 Bionic,22500,3287,Telangana,Wholesale,2022
Tecno,TEC-105,8GB,64GB,200MP,4300mAh,A16 Bionic,22500,9364,Uttar Pradesh,Retail,2022
Tecno,TEC-105,8GB,64GB,200MP,4300mAh,A16 Bionic,22500,2912,Bihar,Wholesale,2022
Tecno,TEC-105,8GB,64GB,200MP,4300mAh,A16 Bionic,22500,9249,West Bengal,Retail,2022
Tecno,TEC-105,8GB,64GB,200MP,4300mAh,A16 Bionic,22500,16498,Tamil Nadu,Retail,2022
Tecno,TEC-106,8GB,256GB,108MP,4300mAh,Dimensity 8200,23000,11138,Uttar Pradesh,Wholesale,2024
Tecno,TEC-106,8GB,256GB,108MP,4300mAh,Dimensity 8200,23000,11948,Madhya Pradesh,Online,2024
Tecno,TEC-106,8GB,256GB,108MP,4300mAh,Dimensity 8200,23000,19314,Delhi,Wholesale,2024
Tecno,TEC-106,8GB,256GB,108MP,4300mAh,Dimensity 8200,23000,13976,Maharashtra,Online,2024
Tecno,TEC-106,8GB,256GB,108MP,4300mAh,Dimensity 8200,23000,12907,Karnataka,Wholesale,2024
Tecno,TEC-107,8GB,128GB,108MP,5000mAh,Dimensity 8200,20500,13896,Maharashtra,Wholesale,2023
Tecno,TEC-107,8GB,128GB,108MP,5000mAh,Dimensity 8200,20500,13276,Madhya Pradesh,Online,2023
Tecno,TEC-107,8GB,128GB,108MP,5000mAh,Dimensity 8200,20500,11448,Tamil Nadu,Retail,2023
Tecno,TEC-107,8GB,128GB,108MP,5000mAh,Dimensity 8200,20500,3232,Karnataka,Wholesale,2023
Tecno,TEC-107,8GB,128GB,108MP,5000mAh,Dimensity 8200,20500,3682,Delhi,Online,2023
Tecno,TEC-108,6GB,128GB,200MP,4300mAh,A17 Pro,18000,10449,Telangana,Retail,2025
Tecno,TEC-108,6GB,128GB,200MP,4300mAh,A17 Pro,18000,7911,Karnataka,Wholesale,2025
Tecno,TEC-108,6GB,128GB,200MP,4300mAh,A17 Pro,18000,17941,Uttar Pradesh,Online,2025
Tecno,TEC-108,6GB,128GB,200MP,4300mAh,A17 Pro,18000,9428,Delhi,Retail,2025
Tecno,TEC-108,6GB,128GB,200MP,4300mAh,A17 Pro,18000,15370,Madhya Pradesh,Online,2025
Tecno,TEC-109,16GB,64GB,108MP,4300mAh,Snapdragon 8 Gen 2,23500,10224,Bihar,Online,2024
Tecno,TEC-109,16GB,64GB,108MP,4300mAh,Snapdragon 8 Gen 2,23500,13626,Delhi,Wholesale,2024
Tecno,TEC-109,16GB,64GB,108MP,4300mAh,Snapdragon 8 Gen 2,23500,5810,Uttar Pradesh,Online,2024
Tecno,TEC-109,16GB,64GB,108MP,4300mAh,Snapdragon 8 Gen 2,23500,14595,West Bengal,Retail,2024
Tecno,TEC-109,16GB,64GB,108MP,4300mAh,Snapdragon 8 Gen 2,23500,4944,Gujarat,Retail,2024
Tecno,TEC-110,16GB,64GB,200MP,4000mAh,A17 Pro,23500,5688,Maharashtra,Wholesale,2024
Tecno,TEC-110,16GB,64GB,200MP,4000mAh,A17 Pro,23500,2106,Madhya Pradesh,Wholesale,2024
Tecno,TEC-110,16GB,64GB,200MP,4000mAh,A17 Pro,23500,19681,Gujarat,Retail,2024
Tecno,TEC-110,16GB,64GB,200MP,4000mAh,A17 Pro,23500,4543,Delhi,Online,2024
Tecno,TEC-110,16GB,64GB,200MP,4000mAh,A17 Pro,23500,4763,Bihar,Retail,2024
Tecno,TEC-111,12GB,256GB,108MP,5000mAh,A17 Pro,26000,6430,Uttar Pradesh,Online,2023
Tecno,TEC-111,12GB,256GB,108MP,5000mAh,A17 Pro,26000,13218,Telangana,Retail,2023
Tecno,TEC-111,12GB,256GB,108MP,5000mAh,A17 Pro,26000,6895,Tamil Nadu,Wholesale,2023
Tecno,TEC-111,12GB,256GB,108MP,5000mAh,A17 Pro,26000,15660,Maharashtra,Wholesale,2023
Tecno,TEC-111,12GB,256GB,108MP,5000mAh,A17 Pro,26000,17709,West Bengal,Wholesale,2023
Tecno,TEC-112,8GB,512GB,48MP,4500mAh,A15 Bionic,22000,17259,Gujarat,Wholesale,2022
Tecno,TEC-112,8GB,512GB,48MP,4500mAh,A15 Bionic,22000,9149,Telangana,Wholesale,2022
Tecno,TEC-112,8GB,512GB,48MP,4500mAh,A15 Bionic,22000,8847,West Bengal,Retail,2022
Tecno,TEC-112,8GB,512GB,48MP,4500mAh,A15 Bionic,22000,2349,Bihar,Online,2022
Tecno,TEC-112,8GB,512GB,48MP,4500mAh,A15 Bionic,22000,7263,Uttar Pradesh,Retail,2022
Tecno,TEC-113,12GB,512GB,48MP,4000mAh,Snapdragon 8 Gen 2,27500,11592,Uttar Pradesh,Wholesale,2023
Tecno,TEC-113,12GB,512GB,48MP,4000mAh,Snapdragon 8 Gen 2,27500,19439,Karnataka,Online,2023
Tecno,TEC-113,12GB,512GB,48MP,4000mAh,Snapdragon 8 Gen 2,27500,15728,Bihar,Retail,2023
Tecno,TEC-113,12GB,512GB,48MP,4000mAh,Snapdragon 8 Gen 2,27500,16517,Tamil Nadu,Wholesale,2023
Tecno,TEC-113,12GB,512GB,48MP,4000mAh,Snapdragon 8 Gen 2,27500,14743,Maharashtra,Retail,2023
Tecno,TEC-114,4GB,512GB,48MP,5500mAh,A16 Bionic,22000,2820,Karnataka,Online,2023
Tecno,TEC-114,4GB,512GB,48MP,5500mAh,A16 Bionic,22000,7460,Gujarat,Online,2023
Tecno,TEC-114,4GB,512GB,48MP,5500mAh,A16 Bionic,22000,11428,Maharashtra,Retail,2023
Tecno,TEC-114,4GB,512GB,48MP,5500mAh,A16 Bionic,22000,2031,Tamil Nadu,Wholesale,2023
